,type,c_Q,c_V,c_density,c_viscosity,c_interface tension,c_channel’s width,c_channel’s depth,c_weber number,c_capillary number,d_Q,d_V,d_density,d_viscosity,d_interface tension,d_channel’s width,d_channel’s depth,d_weber number,d_capillary number
242,squeezing,8.33e-09,0.0033368049991988466,950.0,0.02,821.6307315261818,1.58,1.1,2.034068959491901e-08,0.0004534999999999,4.17e-09,0.006515625000000001,1000.0,0.001,0.28759358118279577,0.8,1.1,0.00011809267499232941,0.000385
243,squeezing,4.16667e-10,0.039,1000.0,0.001,0.005,0.3,0.125,0.09125999999999998,0.0075,4.16667e-08,0.072,871.25,0.001,0.04,0.7607260786029797,0.125,0.08589662443937683,7.500000000000001e-05
244,squeezing,8.333333333333334e-10,0.08333333333333333,950.0,0.01,0.02,0.1,0.0275,0.03298611111111111,0.05,7.5e-08,7.5,999.0,0.001,0.02,0.1,0.03,280.96875,0.375
245,squeezing,3.0810045235578235e-10,0.19256278272236393,884.0662251885709,64.00229991826652,821.6307315261818,0.04,0.04,1.5959262649989288e-06,0.015,3.0810045235578235e-10,0.19256278272236393,999.0,0.001,0.28759358118279577,0.04,0.04,0.005152179643529059,0.0006695656486156768
246,dripping,8.64e-09,3.456,868.9019802401036,0.04808342550805098,821.6307315261818,0.05,0.015,0.0006315555908542812,2.516575,2.77778e-10,0.4444448,1000.0,0.001,0.28759358118279577,0.025,0.015,0.017171035201363576,0.0015453919318091766
247,squeezing,1.6666666666666666e-10,0.016666666666666666,810.2911000299927,0.053220238313077685,821.6307315261818,0.1,0.1,2.7394406329149103e-08,1.079565232713503e-06,1.66667e-11,0.02666672,1083.5386744266716,0.003999995792316297,0.28759358118279577,0.025,0.2,6.697989134555044e-05,0.0003708941185550277
248,squeezing,1.6666666666666666e-10,0.016666666666666666,950.0,0.005,0.04,0.1,0.05,0.0006597222222222224,0.55,1.0833333333333332e-10,0.01925925925925926,999.0,0.001,0.04,0.075,0.05,0.0006947777777777779,0.2
249,jetting,2e-10,0.02,1000.0,0.035,4.5e-08,0.1,0.2,888.8888888888891,0.015,2e-10,0.04,1000.0,0.001,4.5e-08,0.1,0.2,3555.5555555555566,0.027
250,squeezing,1.11e-11,0.00111,1000.0,0.00195,0.005,0.1,0.05,2.4642000000000006e-05,0.0004329,5.56e-11,0.00556,1000.0,0.00671,0.005,0.1,0.05,0.0006182719999999999,0.007461519999999999
251,squeezing,6.944444444444443e-10,3.47225,858.0,0.5075,821.6307315261818,0.2,821.6307315261818,0.0025180397511203284,0.0021447187980989575,1.3889e-07,3.47225,1000.0,0.001,0.28759358118279577,0.2,0.28759358118279577,8.384415266095123,0.012073461395485813
252,dripping,1.4e-10,0.014,1000.0,0.001,0.1,0.1,0.059,0.00019600000000000002,5e-05,4.8000000000000005e-12,0.012,1070.0,0.039,0.1,0.02,0.0655,3.0816e-05,0.004679999999999999
253,squeezing,4.590825e-07,1.5,877.5,0.0055,821.6307315261818,0.5532223784338446,0.5,173.50275,0.0751599999999999,8.333333333333334e-08,1.5,877.5,0.0055,0.28759358118279577,0.23570226039551584,0.3,1.6181329515578051,0.028686314785156014
254,dripping,5e-06,10.655868719697372,524.9384307478758,0.0023246196750875683,821.6307315261818,0.685,15.55,0.04969354600296943,3.0148387992920815e-05,1.25e-08,0.5555555555555556,1260.0,0.0265,0.28759358118279577,0.15,0.3,0.2028325287839314,0.051191066788325544
255,squeezing,2.737625e-10,0.0905,103.0,0.001,0.072,0.055,1.0,1.0,0.0044,2.754999999999999e-07,0.2754999999999999,1.225,1e-05,0.072,1.0,1.0,0.0012913584201388881,0.002
256,squeezing,1.3888888888888888e-10,0.08680555555555554,1000.0,0.001,821.6307315261818,0.04,0.05,3.668414136025303e-07,0.14,2.77778e-11,1.0,877.5,0.01,0.28759358118279577,0.8,0.03,2.4409446035369116,0.03477129064867395
257,squeezing,3.33333e-09,0.02763,950.0,0.01065,821.6307315261818,0.6,0.3,5.296146021604034e-07,0.03,3.333333333333333e-09,0.0185,1000.0,0.00645,0.28759358118279577,0.35,0.3,0.000416516597857803,0.0375
258,squeezing,2.8e-08,2.8,789.0,0.01,0.03005,0.1,0.3,0.009,0.00232,1.05e-10,0.0222,1000.0,0.0009,0.03005,0.25,0.525,0.004100166389351082,0.000664891846921797
259,jetting,3.33e-12,0.02,840.0,0.0241,0.0055,0.1,821.6307315261818,0.00610909090909091,0.246,5.624999999999999e-11,0.01,998.0,0.0085,0.0055,0.075,0.28759358118279577,0.0013609090909090908,0.225
260,jetting,4.64809725e-09,0.37725,1935.0,0.0055,0.00735,0.111,0.119,4.158867709056122,0.01,3.814465949999999e-08,0.3995,800.0,0.001,0.00735,0.309,0.119,5.367779836734695,0.05435374149659864
261,squeezing,9.619499999999998e-06,0.318,1.2,1e-05,0.072,5.5,2.0,1.4,0.0445,2.4199999999999997e-07,0.242,103.0,0.001,0.072,1.0,2.0,0.79,1.5
262,squeezing,2.8e-11,1.0,1000.0,0.001,0.0365,0.0052915026221291815,821.6307315261818,0.1449726745788817,0.002323,5e-08,1.0,930.0,0.001,0.0365,0.0052915026221291815,0.28759358118279577,0.13482458735835998,0.027397260273972605
263,dripping,8.216307315261818e-07,82.16307315261818,877.5,0.0055,821.6307315261818,0.1,821.6307315261818,0.7209809669142245,0.00055,9.38274058608871e-10,1.0425267317876346,1000.0,0.001,0.28759358118279577,0.03,0.28759358118279577,0.11337478208190525,0.003625
264,squeezing,4e-07,0.0167,1000.0,0.00195,0.00325,0.1,0.1,0.00858123076923077,0.000312,2e-07,0.0083,1020.0,0.00671,0.00325,4.908806936738159,0.1,0.10613263509825528,0.00156
265,dripping,1.2e-07,0.12,1000.0,0.001,0.01525,1.0,1.5,0.037,0.004,0.4599999999999999,0.36,773.0,0.0015,0.015,0.1,1.0,0.4599999999999999,0.012
266,squeezing,6.05e-11,0.00605,930.0,0.055,0.073,0.1,0.033,4.663058219178083e-05,0.01,1.4e-07,3.9822222222222226,1000.0,0.001,0.073,0.1875,0.033,0.009776,0.005
267,dripping,5.55556e-10,0.05,1000.0,0.068,0.02074,0.2205,0.0735,0.026579074252651883,0.16393442622950818,2.7778e-11,0.0034293827160493833,998.2,0.00093,0.02037,0.09,0.0735,5.186817355526332e-05,0.00015656975581374212
268,squeezing,1.8e-08,0.05,859.0908684061582,0.00054,0.005,0.6,0.76,0.25772726052184747,0.007,4.5e-09,0.0125,1600.0,0.001,0.0508,0.6,0.76,0.0029527559055118114,0.005
269,squeezing,5e-06,40.81632653061225,976.1010954987519,0.13360180795714233,821.6307315261818,0.35,0.35,0.6927140574063148,0.0066369657431504,1e-05,0.0958,1108.2566320718274,0.6727070704930131,0.28759358118279577,0.6,0.6,0.02121990418896624,0.22408475560610275
271,dripping,9.375e-07,5.23e-05,1000.0,0.0254,821.6307315261818,0.1,0.05,3.329098943170236e-13,1.6168090469698662e-09,9.75e-13,3.4635e-06,774.8097477019761,3.5,0.28759358118279577,0.15,0.05,4.84772002953194e-12,4.215062780658879e-05
272,squeezing,1.6666666666666667e-05,740.7407407407409,825.4785096033179,0.7058496012290797,0.0404,0.15,821.6307315261818,1681698.4671868111,12941.870209554085,1.667e-06,740.7407407407409,636.0477920629792,0.7690078212278318,0.0106,0.15,0.28759358118279577,4938642.690138826,53739.190861483716
273,squeezing,2.8125e-11,4.166191048197001e-11,1188.670522762631,0.0031140813200993154,821.6307315261818,821.6307315261818,821.6307315261818,2.0631930008619097e-21,1.5790375434297942e-16,2.8125e-11,0.00034004324626159515,1004.4421632661197,0.0068478136623684755,0.28759358118279577,0.28759358118279577,0.28759358118279577,1.1614305404272435e-07,8.096678576655161e-06
274,jetting,7.083333333333332e-09,0.00051,1094.050775019083,0.12002896011698662,5.0275e-05,0.6,0.2,0.003396072878159684,1.2175986008883775,1.6666666666666669e-06,0.00051,993.5,0.0044738,5.005e-05,57.166195047502946,0.2,0.29515043564832083,0.04558717282717283
275,squeezing,9.166666666666666e-07,11.486151356149009,1000.0,0.001,821.6307315261818,0.2825,1.585,0.04536185927051719,1.397970026609575e-05,2.22222e-08,0.27845187563630674,965.2780909200239,0.02908075856551149,0.28759358118279577,0.2825,1.585,0.07351771624570302,0.028156371690181786
276,squeezing,0.0017011941886503864,0.00252,953.3974536189444,0.09944591172349959,0.072,821.6307315261818,821.6307315261818,0.06909064508763806,0.02875,1.138090534820624e-09,0.01376,952.595834617219,0.024090397693270524,0.072,0.28759358118279577,0.28759358118279577,0.0007204307447788887,0.0425
277,squeezing,2.777777777777778e-06,0.0315,1000.0,0.001,821.6307315261818,2.0,2.0,2.4153186143777567e-06,3.833839070440884e-08,6.67e-11,3.11e-06,1000.0,0.001,0.28759358118279577,4.6310846826224825,2.0,1.5574865744421018e-10,1.08138713917376e-08
278,squeezing,8.33e-12,0.00020825,818.5,0.076,821.6307315261818,0.2,821.6307315261818,8.640562674746756e-12,0.05,5.0008333e-08,20.0033332,999.0,0.00192,0.28759358118279577,0.05,0.28759358118279577,69.49619739896765,0.05
279,squeezing,0.0708830911937661,0.105,950.0,0.02,0.04,821.6307315261818,821.6307315261818,215.13887185805865,0.05,8.684557133442261e-09,0.105,999.0,0.001,0.04,0.28759358118279577,0.28759358118279577,0.07918871283269456,0.002625
280,squeezing,4.499999999999999e-09,0.4499999999999999,950.0,0.0055,821.6307315261818,0.1,0.05,2.3413802894478246e-05,0.005,4.499999999999999e-09,0.4499999999999999,999.0,0.001,0.28759358118279577,0.1,0.05,0.07034145170000115,0.0066
281,squeezing,6.225e-06,11.066666666666666,1940.0,2.3e-05,0.0067,0.75,0.75,26596.338308457707,0.02,3.115e-06,5.5377777777777775,789.0,0.001,0.0067,0.75,0.75,2708.535376451078,0.12
282,squeezing,2.7650000000000003e-10,0.0069125,998.0,0.001,0.0227,0.2,821.6307315261818,0.2,0.005,1.2515e-10,0.0069125,1000.0,0.0072,0.0179,0.2,0.28759358118279577,0.0005338844273743018,0.0027804469273743017
283,jetting,1.67e-10,0.0167,1096.0862642417192,0.00815,821.6307315261818,0.1,0.1,3.720497378019899e-08,0.05,2.6388888888888892e-09,0.06597222222222222,950.0,0.0075,0.28759358118279577,0.2,0.1,0.0028753892090959523,0.0017204544852208467
284,squeezing,1.225e-05,31.867845993756504,988.404329977373,0.022831373852412316,0.00515,0.62,0.6,120843.84054155725,0.0202,0.0077625,31.867845993756504,978.6723119465435,0.003976753142485418,0.3,0.62,0.6,2054.06014416376,0.4224351889997084
285,squeezing,1.4256410256410256e-10,0.014256410256410256,1000.0,0.00195,0.005,0.1,1.3,0.004064904667981592,0.00556,5.521609538002981e-11,0.005521609538002981,1020.0,0.00671,0.01,0.1,0.3,0.000310979353279688,0.003705
287,squeezing,5.75e-06,35.9375,875.1,0.026,0.003,0.4,0.4,150692.67578125,0.150375,2.8e-08,35.9375,1128.0,0.005,0.003,0.4,0.4,194242.1875,59.89583333333333
288,squeezing,6.797752808988765e-13,0.0016994382022471912,1000.0,7.12e-05,6.050000000000001e-05,0.02,821.6307315261818,0.0009547405630602199,0.002,6.797752808988765e-13,0.0016994382022471912,550.2403013217188,0.0002428,6.050000000000001e-05,0.02,0.28759358118279577,0.0005253367351023228,0.006820224719101124
290,squeezing,2.5e-06,4.444444444444445,1005.9,0.0028,0.0015,0.75,821.6307315261818,9934.814814814816,8.296296296296298,1.66667e-11,4.444444444444445,1057.8,0.25,0.0015,0.75,0.28759358118279577,10447.407407407409,740.7407407407408
291,jetting,3.333333333333333e-09,1.1019283746556472,1008.5693006513588,0.001,821.6307315261818,0.055,0.2,8.197822146607178e-05,0.4,6.666666666666667e-07,0.015779092702169626,1008.5693006513588,0.255,0.28759358118279577,6.5,0.2,0.00567549790802055,0.01399081517224751
294,squeezing,1e-07,0.003365,1000.0,0.001,0.00327,0.69,0.8,0.002389304357798165,0.001029051987767584,6.594166666666667e-10,0.003365,909.15,0.0691,0.00327,0.69,0.8,0.002172236056892202,0.09
295,squeezing,1.6666666666666669e-06,10.416666666666668,996.0,0.11238,0.0012,0.4,0.2,36024.30555555558,0.005025,8.333333333333333e-11,10.416666666666668,850.0,0.00648,0.0012,0.4,0.2,30743.634259259266,56.25000000000001
296,squeezing,6.666666666666667e-06,115.74074074074075,877.5,0.001,821.6307315261818,0.24,8.0,3.433635631319685,0.0001408671028233717,1.46667e-05,366.66749999999996,15.15,0.001,0.28759358118279577,0.2,8.0,1416.472915216116,1.2749502213922657
297,squeezing,0.0016666666666666,0.1,380.53116328975005,0.04479217896503312,821.6307315261818,2.0,0.4,9.262826929146435e-06,0.003,0.0016666666666666,0.1,800.0,0.001,0.28759358118279577,2.0,0.4,0.055634065037878336,0.00034771290648673953
298,dripping,4.400000000000001e-11,0.11,1.0,8e-05,3e-05,0.02,821.6307315261818,0.008066666666666666,0.035,0.07,291363163.37148803,1.0,8e-05,3e-05,0.0155,0.28759358118279577,4.386112136775089e+16,0.4
299,squeezing,0.002934755,0.23375,997.0,0.000945,0.022,0.6,0.3,4.53,0.0255,0.002934755,0.2265,800.0,0.0013045,0.0226999999999999,0.6,0.3,1.084805286343617,0.013016266519823847
300,dripping,1.3888888888888888e-10,0.08,1116.12,0.001131,0.0061,0.1,0.1,0.11710111475409835,0.189134375,8.33e-12,0.075,8.0,0.02027,0.0061,0.3,0.1,0.0022131147540983605,0.3725
301,dripping,2.5e-05,0.066,979.9,0.001004,821.6307315261818,0.475,0.05,2.4676670579664078e-06,8.064936894085547e-08,9.7222e-10,0.167,844.6,0.001475,0.28759358118279577,0.75,0.05,0.06142796016984549,0.0008565038169034611
302,squeezing,3.735e-12,0.00415,1000.0,0.0001,0.01925,0.03,0.025,2.6840259740259737e-05,0.06,3.735e-12,0.00415,1000.0,0.001,0.0075,0.02,0.015,4.592666666666667e-05,0.0005533333333333334
303,squeezing,5.694444444444444e-10,0.05,1000.0,0.001,0.025,0.2,1.5,0.020000000000000004,0.17,3.335e-11,0.0005,1000.0,0.05,0.025,0.09,0.4,9e-07,0.001
304,squeezing,2.7777777777777777e-10,0.006944444444444444,1000.0,0.001,0.04,0.2,0.1,0.75,0.01,2.5e-08,0.002,800.0,0.001,0.04,0.15,0.1,0.65,0.02
305,squeezing,8.333333333333334e-09,0.0065,840.0,0.0241,0.015,0.1,0.1375,0.0002366,0.0114,3.33e-12,0.0073,998.0,0.000725,0.015,0.2,0.2,0.0007091122666666667,0.0003528333333333333
306,squeezing,1e-09,0.1,1000.0,0.001,0.005,0.1,0.005,0.20000000000000004,0.02,4.32e-11,0.012,935.0,0.00134,0.0035,0.06,0.005,0.0023081142857142856,0.01
307,squeezing,3.65e-05,2534.7222222222226,999.0,0.001,821.6307315261818,0.12,0.1,937.4126376935026,0.32007,3.65e-05,2534.7222222222226,1000.0,0.001,0.28759358118279577,0.12,0.1,2680790.044368975,8.813556310254164
308,dripping,3.4199999999999996e-10,0.095,933.7725000000002,0.018,3.7e-05,0.06,0.0575,13.665886722972976,46.21621621621622,8.872500000000002e-11,0.021,15.15,0.0031,3.7e-05,0.065,0.1,0.011737155405405408,1.7594594594594595
309,squeezing,6.6015625e-08,0.025,1000.0,0.0026,0.031,1.625,1.0,0.032762096774193554,0.004291625,2.5e-08,0.025,877.5,0.0055,0.031,1.0,0.512,0.01769153225806452,0.005548
310,squeezing,3.2585e-09,0.22628472222222223,1000.0,0.00092,0.0315,0.12,0.04,0.19506581147119345,0.0094,2.5e-10,0.2040816326530612,1000.0,0.001,0.0315,0.035,0.0065,0.04627701420704336,0.053
312,squeezing,2.416666666666666e-10,0.165,920.0,0.008,0.0422,0.4,0.2,0.23741232227488154,0.031279620853080566,8.335e-11,0.2299999999999999,103.0,0.001,0.0422,0.01903657806297724,0.2,0.002457928978477346,0.005450236966824642
313,squeezing,3.47e-11,0.00347,984.0,0.0686,0.0125,0.1,0.08,9.47859648e-05,0.252525,1.397222222222222e-09,0.00028,1162.0,0.01058,0.0125,2.233848554642719,0.08,1.6280431232543628e-05,0.00023699199999999997
314,jetting,1.5015e-09,0.0026693333333333335,949.9910129995233,0.012484840277770755,821.6307315261818,0.75,0.75,6.1788792036272745e-09,4.056104407498554e-08,1.5015e-09,0.0026693333333333335,935.4873999420203,0.07742932468957786,0.28759358118279577,0.75,0.75,1.7383036276385957e-05,0.0007186692989507653
316,dripping,1.76245875e-08,0.206,920.0,0.0046,821.6307315261818,0.2925,0.19,1.3898613040907302e-05,1.1533161597300894e-06,1.8315e-13,0.02525,1132.0,0.0068,0.28759358118279577,0.0026932258253875878,0.19,6.75869382975776e-06,0.0005970230604377318
317,squeezing,1.66667e-06,13.605469387755104,15.15,0.0022,821.6307315261818,0.35,0.425,0.001194623521023841,3.643003055333919e-05,2.7777777777777784e-08,0.3673094582185492,800.0,0.001,0.28759358118279577,0.275,0.275,0.10320665801797284,0.0012771823929724137
318,squeezing,1.66667e-07,0.2604171875,628.6284922023767,0.0015009770618354256,821.6307315261818,0.8,1.6,4.150941968504311e-05,0.00395,1.6666666666666667e-09,0.0026041666666666665,993.5,0.0044738,0.28759358118279577,0.8,1.6,1.8742012402049464e-05,4.0510364610426436e-05
319,squeezing,2.7777777777777777e-10,0.17361111111111108,980.0,0.0019,0.02,0.04,0.0225,0.059076003086419734,0.2505,9.17500835e-11,0.057343802187499994,998.0,0.001003,0.02,0.04,0.0225,1.2,0.013
320,squeezing,7.361111111111111e-09,0.1840277777777778,800.3165258976767,0.007791132040744397,821.6307315261818,0.2,821.6307315261818,6.59753752914051e-06,1.7450475752874706e-06,9.30556e-09,0.058159749999999996,800.0,0.001,0.28759358118279577,0.4,0.28759358118279577,0.0037637073886291296,0.00020222895713042149
321,squeezing,9.17e-10,0.00573125,1223.7,0.0456,0.034045,0.4,0.34125,0.0004722590823267,0.007676457629607872,9.17e-10,0.00573125,800.0,0.14305,0.034045,0.4,0.34125,0.00030874173887501837,0.034
322,dripping,0.22250539864252672,0.3296,933.7725000000002,1.96071561707454,821.6307315261818,821.6307315261818,821.6307315261818,0.10144145871360002,0.0322,5.3654021071085674e-08,0.6487,933.7725000000002,1.96071561707454,0.28759358118279577,0.28759358118279577,0.28759358118279577,0.3929423838005251,4.422616859406951
323,squeezing,1.4399999999999998e-09,0.004,380.53116328975005,0.04479217896503312,821.6307315261818,0.6,0.3,4.965,0.01,4.166666666666667e-05,0.0231,1000.0,0.001,0.28759358118279577,0.6,0.3,0.0011132585041823343,8.032168139843683e-05
324,squeezing,5e-07,0.5,2580.0,0.00879,0.0125,1.0,821.6307315261818,51.6,0.011,5e-07,0.00028,1162.0,0.0686,0.0125,1.0,0.28759358118279577,1.0,0.0104999999999999
325,squeezing,0.00222,13875.0,999.0,0.00101,0.01195,0.4,0.4,6437593619.246861,0.09475,0.0004166666666666,13875.0,838.0,0.03521,0.01195,0.4,0.4,5400103556.485355,40881.903765690375
326,jetting,1.7515000000000002e-08,0.1449,917.379915687474,0.005580322964163035,821.6307315261818,0.4,0.1975,9.377116577806382e-06,0.49,3.50015e-10,0.00866,871.4862175675268,0.013376317902548378,0.28759358118279577,0.46,0.1515,0.00010453818369077636,0.00040278685136036196
327,squeezing,1.5299999999999995e-11,0.00016999999999999999,950.0,0.05,0.005,0.3,821.6307315261818,1.6472999999999997e-06,0.0017,1.5299999999999995e-11,0.00016999999999999999,1000.0,0.001,0.005,0.08,0.28759358118279577,4.623999999999999e-07,3.4e-05
328,squeezing,4.658453551122352e-06,116.4613387780588,910.4889192786206,0.05502873119222303,821.6307315261818,0.2,0.1,3.0060177592273543,0.0078,1.8405989195698925e-05,115.03743247311829,1037.2069647430396,0.0057,0.28759358118279577,0.4,0.1,19090.82018676406,2.28
329,squeezing,2.7777777777777777e-10,0.0009182736455463727,1000.0,0.084325,0.005,0.55,0.1,9.275491369155278e-05,0.02165,5.555555555555555e-11,0.0074,1000.0,0.04,0.002505,0.08664587415167271,0.1,0.0018941030213754885,0.11816367265469065
330,squeezing,0.5,0.1875,933.7725000000002,1.96071561707454,821.6307315261818,821.6307315261818,821.6307315261818,0.032827939453125,0.005,0.5,0.1875,933.7725000000002,1.96071561707454,0.28759358118279577,0.28759358118279577,0.28759358118279577,0.032827939453125,1.2783114862629925
331,squeezing,7.924528301886792e-09,0.7924528301886792,1502.0,0.000477,0.0144,0.1,821.6307315261818,6.5501957992168025,0.02625,7.924528301886792e-09,0.7924528301886792,933.7725000000002,1.96071561707454,1.44e-05,0.1,0.28759358118279577,4072.165583837665,107901.01666290706
333,squeezing,3.4520005e-08,0.0228,1006.0,0.00089,0.07122,1.2304614203694255,821.6307315261818,0.00903511546129502,0.005,2.431950000000001e-07,0.012175,1000.0,7e-05,0.07122,4.469334253028939,0.28759358118279577,0.009302052929800447,1.196644201067116e-05
334,jetting,5.83e-06,6477.777777777778,1061.3775003077703,0.0172,821.6307315261818,0.03,0.11,1626.1722565643483,0.0125,5.83e-06,6477.777777777778,837.5,0.0168,0.28759358118279577,0.041,0.05,5010044.395434843,0.036
335,squeezing,1.4583333333333331e-05,22.78645833333333,1205.0,0.01808,0.07288,0.8,0.9,10.0,9.255e-05,1.5e-06,22.78645833333333,998.2,0.001002,0.07288,0.8,0.9,5689.221542773413,0.31328253636114156
336,dripping,1.66666667e-07,16.6666667,932.1470754722043,0.019494768175063515,0.00334,0.1,0.05,7752.387551570132,97.27928250525474,1.6666666666666667e-09,0.16666666666666666,967.7714403069969,0.009,0.00334,0.1,0.05,0.8048664673211883,0.44910179640718556
337,dripping,2.91e-07,0.4322,1940.0,0.00233,0.0211,0.508,821.6307315261818,8.724740367620852,0.04772635071090048,2.91e-07,1.1276272552545106,1013.0,0.00028,0.0211,0.508,0.28759358118279577,31.01143273367265,0.014963774003377391
338,squeezing,5e-08,1.25,809.0,0.001005,0.0259,0.2,0.152,9.761100386100386,0.005,3e-06,63.416567578279825,179.0,1.96e-05,0.0259,0.2175,0.866,6045.301875389211,0.04799091600518473
339,squeezing,2.52,3.732907179184513,15.15,0.1,0.0208,821.6307315261818,821.6307315261818,8339.122525260995,0.005,2.52,30467874.865038928,967.5,1.1,0.0629,0.28759358118279577,0.28759358118279577,4106424510453000.5,532824520.6922548
